-9.44,nan,10.38,-5.43,-27.91,19.58,-2.91,6.6,nan,-270.72,-10.23,3.59,nan,10.8,-2.26,nan,4.84,7.38,-0.6,nan,2.67,-5.22,nan,10.71,-0.16,-5.21,22.38,-10.31,-174.21,14.28,3.26,11.75,0.84,10.22,-8.9,0.88,-50.74,nan,4.49,0.23,12.34,-6.13,nan,5.52,nan,nan,nan,9.92,-6.64,nan,nan,-3.83,8.31,9,-7.33,nan,13.66,nan,7.42,4.41,16.24,13.34,nan,22.61,-11.48,-56.1,-11.18,nan,2.39,-7.64,3.46,nan,13.37,20.22,nan,12.34,12.59,-0.12,nan,nan,-4.15,1.52,1.82,2.55,9.03,7.4,-0.89,-4.95,nan,nan,-1.81,-2.47,3.88,nan,9.66,nan,nan,nan,nan
-6.43,nan,8.31,-3.03,-14.9,18.08,4.55,5.19,nan,-267.8,-5.71,9.86,nan,10.26,-0.92,nan,5.15,14.49,2.86,nan,-2.06,-4.22,nan,6.4,4.34,-1.45,20.57,-7.71,-167.65,10.37,7.33,12.08,6,12.1,-6.54,0.72,-44.47,nan,3.24,0.66,14.32,-4.64,nan,0.19,nan,nan,nan,13.47,-6.58,nan,nan,-7.21,10.92,-1.1,-5.5,nan,8.65,nan,-2.51,3.96,11.94,13.13,nan,19,-4.68,-57.74,-14.19,18.91,9.04,-8.25,4.32,nan,12.76,20.4,nan,15.17,20.03,-1.72,nan,nan,1.17,-3.19,1.7,3.54,10.93,8.97,-0.84,0.54,nan,nan,-5.15,0.99,5.12,nan,1.96,nan,nan,nan,nan
-4.89,nan,13.04,0.39,-11.43,23.2,-0.83,8.6,nan,-269.17,-2.08,5.27,nan,18.52,0.18,nan,1.09,6.35,2.53,nan,2.23,-5.59,nan,6.34,-2.56,1.87,25.62,-23.3,-168.32,12.25,2.52,10.97,0.68,11.31,-6.54,6.59,-43.89,nan,4.14,0.85,9.38,10.16,nan,7.7,nan,nan,nan,10.84,-0.6,nan,nan,3.37,12.78,-0.79,-7.89,nan,11.33,nan,2.62,8.36,14.68,14.15,nan,19.65,-3.93,-59.05,-15.62,22.87,3.98,-5.11,4.74,nan,13,16.43,nan,14.4,20.2,-1.2,nan,nan,2.38,-6.24,-2.05,5.43,10.01,12.18,0.02,-4.1,nan,nan,-2.38,5.04,1.21,nan,3.05,nan,nan,nan,nan
-5.93,nan,23.27,-7.33,-1.73,28.32,-2.28,10.19,nan,-270.45,-8.55,1.1,nan,19.36,3.89,nan,-5.18,13.47,5.31,nan,4.57,-0.92,nan,12.31,-2.47,4.48,23.43,1.46,-165.06,15.42,-0.1,12.09,0.62,9.5,-7.32,6.17,nan,nan,4.32,-3.23,21.88,-4.54,nan,4.31,nan,nan,nan,15.28,-3.28,nan,nan,-19.61,6.06,1.02,-6.79,nan,9.81,nan,4.77,2.43,20.68,18.82,nan,10.9,-6.66,-55.81,-17.16,26.53,7.19,-7.4,1.86,nan,16.52,20.88,nan,22.16,22.47,-0.59,nan,nan,1.97,1.2,-2.33,5.22,8.08,5.29,0.91,2.71,nan,nan,-0.95,6.79,-1.18,nan,3.2,nan,nan,nan,nan
-6.16,nan,16.86,-6.88,-7.36,37.13,-2.01,20.56,nan,-259.43,3.7,3.27,nan,14.83,0.36,nan,8.61,12.33,-1.62,nan,-5.28,4.77,nan,8.82,-3.39,1.36,34.54,-22.1,-167.47,6.81,1.72,14.12,1.94,15.37,-4.83,-2.6,nan,nan,1.19,-1.19,38.7,-14.54,nan,-0.69,nan,nan,nan,9.8,-0.6,nan,nan,-20.53,8.15,1.39,-6,nan,13.88,nan,0.74,12.43,20.41,17.94,nan,6.62,-2.69,-68.61,-12.91,14.22,4.04,-1.98,3.67,nan,16.89,31.22,nan,25.74,26.15,0.78,nan,nan,-0.76,2.68,3.45,-2.11,6.08,4.19,1.61,6.1,nan,nan,-4.42,0.6,8.16,nan,-0.29,nan,nan,nan,nan
-2.63,nan,-1.65,-7.23,-7.16,11.27,5.84,13.1,nan,-262.31,1.49,19.27,nan,7.09,1.54,nan,0.86,11.99,2.61,nan,-8.77,-3.98,nan,5.43,3.51,-0.74,25.11,-16.17,-172.01,14.48,-1.05,11,7.26,8.46,-2.75,-5.47,nan,nan,1.16,-0.01,-6.76,-3.22,nan,6.17,nan,nan,nan,14.57,3.75,nan,nan,-6.16,9.34,-0.42,-3.98,nan,12.38,nan,-0.93,18.48,5.08,16.87,nan,10.48,3.19,-63.46,-8.98,41.62,-6.52,2.96,-0.39,nan,19.71,29.33,nan,27.53,22.78,1.93,nan,nan,5.63,19,0.87,7.52,7.28,12.41,-3.41,6.05,nan,nan,2.62,-5.06,-2.11,nan,6.63,nan,nan,nan,nan
-6.32,nan,4.21,-4.57,-11.91,7.55,-0.72,15.63,nan,-266.57,2.37,8.64,nan,5.64,-7.4,nan,10.04,14.51,0.92,nan,-4.28,4.53,nan,15.79,-8.24,2.63,13.73,-23.39,-172.59,14.86,-0.19,3.69,-2.08,7.3,7.12,0.96,nan,nan,3.28,-11.57,-0.3,-0.83,nan,3.98,nan,nan,nan,7.74,-1.77,nan,nan,-3.09,7.66,-16.74,0.08,nan,11.95,nan,-0.51,10.57,25.6,8.89,nan,15.38,-5.2,-55.88,-16.39,29.73,-1.47,2.69,2.35,nan,13.32,25.1,nan,17.48,11.11,-6.44,nan,nan,7.54,5.25,3.24,-2.32,2.45,5.28,-0.5,11.38,nan,nan,-6.54,-1.19,-2.03,nan,3.85,nan,nan,nan,nan
-10.27,nan,0.92,-13.73,-15.35,13.97,3.31,11.46,nan,-270.26,0.5,-2.75,nan,7.43,-0.44,nan,2.07,11.44,0.03,nan,-3.7,6.99,nan,7.12,-4.6,-1.96,32.17,-13.36,-175.96,10.98,-4.67,8.61,0.5,8.99,-1.61,3.04,nan,nan,3.35,-10.76,-12.44,-1.99,nan,5.3,nan,nan,nan,10.23,-4.63,nan,nan,-12.75,8.88,-4.45,-6.92,nan,4.01,nan,2.81,5.68,14.03,13.43,nan,13.84,-10.2,-56.88,-24.3,18.04,3.98,3.06,-1.82,nan,5.31,19.15,nan,19.44,7.33,-0.99,nan,nan,-0.54,-0.35,-2.65,1.65,-2.48,4.21,1.47,5.28,nan,nan,-4.4,-3.09,-2.39,nan,-5.01,nan,nan,nan,nan
-7.13,nan,8.77,-11.44,-9.52,18.84,0.12,3.45,nan,-270.95,-6.47,-0.77,nan,9.15,-2.18,nan,-3.16,8.09,-1.08,nan,-3.2,-8.16,nan,7.71,-8.81,-4.94,20.28,-50.8,-176.45,8.6,-3.57,2.64,9.73,3.74,-23.05,-4.81,nan,nan,-0.44,1.4,6.93,-9.02,nan,1.43,nan,nan,nan,4.39,-11.31,nan,nan,-15.74,2.55,-6.62,-11.97,nan,3.72,nan,-2.53,1.93,11.97,12.46,nan,13.17,-10.02,-66.04,-22.17,16.88,5.47,-11.83,-6.57,nan,9.62,10.01,nan,16.06,10.65,-2.85,nan,nan,-2.7,-5.11,-4.2,-3.86,3.54,1.52,-7.43,-1.21,nan,nan,-4.58,-4.63,-1.85,nan,-0.15,nan,nan,nan,nan
-6.2,nan,13.11,-9.66,-6.31,21.72,2.37,7.49,nan,-268.65,-2.17,5.04,nan,17.34,-0.95,nan,1.59,10.53,-1.29,nan,-0.76,-4.27,nan,5.23,-3.89,-3.38,23.62,-24.56,-167.31,9.51,-1.54,10.47,0.43,10.35,-6.59,5.34,nan,nan,5.32,-1.77,16.06,6.47,nan,3.89,nan,nan,nan,12.68,-5.59,nan,nan,-10.01,5.94,3.1,-8.22,nan,6.7,nan,-4.47,-3.61,15.17,13.08,nan,7.51,-7.96,-57.95,-14.98,17.69,5.35,-9.61,-1.86,nan,12.47,21.52,nan,14.94,14.37,-2.79,nan,nan,1.53,-7.36,3.74,0.01,5.47,2.81,-2.8,4.58,nan,nan,2.56,1.58,10,nan,-2.83,nan,nan,nan,nan
-2.4,nan,19.5,-7.91,-9.38,23.01,7.67,8.42,nan,-262.94,-7.09,10.29,nan,21.83,7.37,nan,1.35,13.32,2.98,nan,5.81,-0.7,nan,12.39,2.3,0.67,27.74,-13.04,-168.07,12.97,-3.04,10.34,0.12,10.91,-8.1,1.97,nan,nan,8.55,4.27,30.77,1.97,nan,3.2,nan,nan,nan,13.66,-6.29,nan,nan,-9.78,7.57,6.67,-5.6,nan,9.58,nan,5.6,4.93,14.32,16.36,nan,11.99,-2.33,-63.47,-13.97,19.25,5.29,-3.19,3.56,nan,16.77,22.37,nan,21.38,21.65,1.33,nan,nan,4.25,-1.48,-0.91,6.29,10.35,8.91,-4.69,1.39,nan,nan,0.39,8.41,21.49,nan,-3.85,nan,nan,nan,nan
-4.98,nan,5,-1.18,-1.47,31.7,3.47,11.99,nan,-264.49,-5.44,8.2,nan,21.24,5.43,nan,5.7,12.89,4.74,nan,2.38,-1.97,nan,13.31,-0.01,-3.3,26.18,-11.77,-164.36,14.13,7.38,11.76,5.93,15.31,-0.53,7.49,nan,nan,10.64,13.6,25.64,11.93,nan,7.26,nan,nan,nan,12.02,-5.58,nan,nan,-10.44,14.6,6.88,-2.29,nan,12.72,nan,5.11,8.18,18.93,21.83,nan,21.31,-2.43,-58.94,-10.89,21.96,5.05,-0.95,3.01,nan,18.58,23.75,nan,18.65,21.09,2.91,nan,nan,8.99,0.99,0.96,3.31,14.77,11.03,1.82,3.29,nan,nan,0.05,3.55,13.39,nan,-0.29,nan,nan,nan,nan
-3.36,nan,19.06,-9.89,-4.52,26.26,4.93,10.91,nan,-265.64,-0.43,7.15,nan,21.12,-2.2,nan,6.96,12.32,3.3,nan,1.5,-4.78,nan,12.62,-0.25,-3.12,24.95,-21.19,-165.63,12.58,5.94,10.75,2.1,9.9,0.05,6.43,nan,nan,9.29,3,18.22,-1.35,nan,6.1,nan,nan,nan,9.01,-3.21,nan,nan,-3.05,11.42,7.93,-2.65,nan,8.77,nan,6.97,11.25,18.29,17.39,nan,19.28,-2.48,-57.61,-17.04,20.5,6.51,-6.63,2.37,nan,14.74,25.16,nan,23.24,19.05,1.95,nan,nan,4.89,1.94,1.17,4.98,14.84,13.88,0.35,-0.7,nan,nan,3.29,4.87,2.38,nan,1.45,nan,nan,nan,nan
-6.61,nan,8.31,-7.88,-7.11,21.55,4.28,9.28,nan,-268.23,-5.44,2.97,nan,20.09,-0.53,nan,-0.93,8.75,3.33,nan,-4.29,-3.35,nan,9.26,-1.74,-6.13,21.45,-10.52,-170.11,9.74,-0.44,6.75,2.13,9.38,-10.93,-1.05,nan,nan,8.44,-2.08,10.99,0.31,nan,6.13,nan,nan,nan,10.85,-3.96,nan,nan,-18.73,12.66,0.1,-6.9,nan,11.42,nan,1.67,4.09,17.93,17.6,nan,18.14,-7.15,-55.82,-16.3,21.38,1.54,-5.65,6.5,nan,16.74,19.27,nan,20.81,18.96,-2.12,nan,nan,7.44,0.35,1.15,9.68,12.11,2.15,-4.18,0.59,nan,nan,-6.43,2.66,-5.21,nan,2.14,nan,nan,nan,nan
-3.45,nan,16.09,-11.2,-1.76,21.62,8.47,0.8,nan,-259.28,-6.62,3.43,nan,12.61,-1.82,nan,9.91,7.12,-2.87,nan,-2.47,-8.62,nan,11.47,0.68,2.92,33.11,-39.18,-170.26,8.28,3.35,5.54,3.91,8.52,-2.21,-2.23,nan,nan,9.46,5.18,30.16,-4.83,nan,3.87,nan,nan,nan,12.26,0.25,nan,nan,-11.51,19.09,0.98,-4.42,nan,4.66,nan,5.49,8.59,19.39,13.61,nan,12.95,-2.93,-55.06,-20.32,19.05,1.87,-3.22,7.53,nan,17.37,27.17,nan,23.24,13.5,-1.25,nan,nan,6.3,8.53,3.44,7.23,12.99,5.43,-1.42,2.44,nan,nan,-2.21,-0.5,6.37,nan,-3.61,nan,nan,nan,nan
-6.09,nan,13.24,-8.11,-14.04,22.16,10.97,5.58,nan,-270.92,-7.41,3.16,nan,15.5,7.42,nan,1.36,8.17,1.66,nan,5.61,-13.73,nan,9.7,-4.14,-0.16,23.12,-10.33,-173.53,14.63,-2.47,8.83,6.36,7.76,-3.72,-6.26,nan,nan,6,10.95,8.24,0.61,nan,-0.34,nan,nan,nan,8.34,-8.95,nan,nan,-7.8,11.38,7.63,-8.19,nan,7.27,nan,-3.75,5.67,13.26,20.55,nan,19.34,-4.39,-51.7,-19.52,20.55,4.11,-8.23,1.81,nan,13.98,21.53,nan,25.22,13.08,2.51,nan,nan,1.33,-0.11,1.1,8.85,10.24,0.98,-0.24,-0.65,nan,nan,0.15,4.32,-2.78,nan,1.46,nan,nan,nan,nan
-5.27,nan,14.51,-3.22,-12.69,28.96,4.44,6.71,nan,-264.31,-10.19,8.85,nan,15.6,4.37,nan,0.77,8.97,1.86,nan,2.79,0.18,nan,8.46,-2.5,0.57,24.87,-10.5,-165.54,10.6,-4.97,10.55,3.96,11.69,-1.62,-1.92,nan,nan,7.14,3.89,15.63,8.73,nan,7.97,nan,nan,nan,10.36,-6.25,nan,nan,-8.4,12.26,5.35,-7.31,nan,7.83,nan,-0.46,8.8,16.74,16.9,nan,18.23,-4.13,-53.83,-18.9,13.01,4.14,-7.25,0.21,nan,13.83,24.69,nan,23.37,16.55,-0.81,nan,nan,9.16,0.73,4.27,10.21,10.83,6.72,-3.2,0.68,nan,nan,-0.98,2,8.04,nan,2.42,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,12.71,nan,nan,nan,nan,nan,19.83,1.95,nan,11.52,14.5,10.2,nan,0.57,-3.57,nan,10.21,6.37,4.35,24.28,-14.07,-167.76,9.65,-7.41,10.12,5.3,12.47,-16.72,4.3,nan,nan,8.35,1.11,12.93,-7.47,nan,5.6,nan,nan,nan,13.23,-4.94,nan,nan,-11.32,15.54,12.16,-1.33,nan,11.24,nan,0.23,3.65,21.22,21.82,nan,18.54,-4.8,-59.65,-14.99,22.82,-2.23,-4.36,5.8,nan,22.78,26.63,nan,19.23,20.06,-0.22,nan,nan,7.28,-0.56,1.71,5.1,10.61,4.85,-6.33,5.81,nan,nan,-2.9,4.37,8.84,nan,2.5,nan,nan,nan,nan
-5.33,nan,17.93,2.68,-28.88,32.65,8.36,15.84,nan,-258.82,1.06,9.9,nan,23.88,7.99,nan,7.37,19.82,5.56,nan,-0.6,-0.32,nan,10.71,1.98,3.71,30.96,7.23,-162.75,13.49,-1.75,14.05,6.27,13.87,20.43,11.33,nan,nan,4.21,4.72,18.78,1.74,nan,8.07,nan,nan,nan,14.79,1.75,nan,nan,-12.18,16.02,1.21,-5.03,nan,10.12,nan,3.75,10.71,20.62,22.87,nan,16.53,-1.09,-56.06,-5.4,24.93,7.43,-3.89,5.89,nan,17.33,25.91,nan,26.9,23.15,4.34,nan,nan,-0.67,1.97,0.6,8.96,9.53,4.33,-8.46,6.92,nan,nan,5.56,4.33,7.04,nan,9.05,nan,nan,nan,nan
-0.28,nan,24.89,0.02,-20.17,35.23,6.42,18.73,nan,-264.08,0.04,8.77,nan,19.84,13.35,nan,18.28,18.31,4.13,nan,-0.63,3.1,nan,22.62,7.27,3.41,29.19,-36.03,-167.81,14.83,0.54,12.54,7.8,16.6,-13.82,-1.15,nan,nan,5.31,4.44,20.05,2.39,nan,5.07,nan,nan,nan,15.01,-1.1,nan,nan,-23.46,12.03,-12.15,-0.36,nan,17.29,nan,6.58,-0.14,16.45,22.46,nan,22.93,2.49,-55.32,-16.23,16.22,15.88,-5.48,7.76,nan,12.75,33.48,nan,29.7,17.67,7.04,nan,nan,9.62,9.18,5.79,14.87,16.5,4.2,0.15,7.09,nan,nan,-0.36,15.33,19.54,nan,9.14,nan,nan,nan,nan
-2.86,nan,16.48,-1.32,-14.81,31.01,6.15,15.98,nan,-261.68,1.52,8.78,nan,18.78,4.01,nan,19.77,16.63,8.13,nan,1.69,-5.73,nan,20.59,12.28,-1.83,26.37,-9.17,-173.65,15.73,-0.39,10.18,8.51,13.27,1.2,5.1,nan,nan,11.87,12.08,7.5,3.7,nan,6.85,nan,nan,nan,19.36,-4.32,nan,nan,-4.2,16.11,5.11,2.05,nan,13.95,nan,4.43,16.4,18.04,19.85,nan,18.72,-1.17,-48.98,-18.01,31.12,6.63,7.7,1.46,nan,21.25,22.59,nan,21.84,18.84,4.6,nan,nan,9,8.42,6.43,7.03,12.2,10.04,-2.55,12.09,nan,nan,-1.59,11.61,11.13,nan,15.75,nan,nan,nan,nan
-3.69,nan,15.87,-5.15,-9.41,29.82,6.75,8.24,nan,-264.1,-0.8,10.63,nan,18.08,5.75,nan,5.58,17.84,6.07,nan,1.06,4.43,nan,13.03,3.17,3.89,29.83,-15.33,-167.29,13.69,-1.56,13.63,3.38,13.32,-2.11,2.95,-39.2,nan,9.73,7.39,16.63,4.36,nan,7.8,nan,nan,nan,17.42,-2.13,nan,nan,-4.69,14.35,9.34,-2.24,nan,14.8,nan,0.87,9.17,17.5,22.54,nan,20.67,-0.81,-55.76,-16.17,25.62,1.33,-1.97,-0.04,nan,19.87,26.41,nan,21.96,16.68,1.73,nan,nan,15.45,10.51,5.16,11.48,9.98,5.42,-4.35,5.29,nan,nan,1.17,4.53,2.17,nan,9.1,nan,nan,nan,nan
-1.69,nan,2.6,-6.55,-0.03,48.17,5.23,16.82,nan,-261.15,3.44,11.2,nan,23.68,5.26,nan,3.12,18.21,8.34,nan,-0.88,1.62,nan,21.19,2.15,2.76,39.77,14.2,-168.76,6.67,-0.12,14.56,0.18,11.68,1.67,12.11,-36.62,nan,5.72,5.95,8.32,-3.34,nan,2.69,nan,nan,nan,14.46,1.75,nan,nan,-7.16,17.87,8.16,0.15,nan,12.11,nan,1.54,11.76,26.01,21.44,nan,25.4,2.89,-57.6,-11.4,23.03,5.69,-2.66,8.74,nan,23.36,21.5,nan,16.7,12.11,2.8,nan,nan,16.26,10.74,5.45,13.91,21.88,6.57,-2.69,9.62,nan,nan,1.69,7.67,7.64,nan,4.35,nan,nan,nan,nan
-3.92,nan,6.88,-6.47,-15.15,22.8,2.25,5.65,nan,-267.92,-5.88,7.08,nan,10.68,4.06,nan,2.08,15.75,13.98,nan,-1.25,-6,nan,10.91,-2.21,1.28,24.14,-4.16,-173.02,14.71,-2.64,12.98,1.15,9.95,-6.7,0.03,-40.27,nan,8.68,6.01,16.11,-2.09,nan,5.43,nan,nan,nan,14.86,-4.37,nan,nan,-7.73,12.8,3.24,-0.21,nan,7.47,nan,-1.85,4.16,14.9,17.32,nan,20.64,-3.19,-59.32,-12.93,15.98,-1.38,-1.9,-0.08,nan,15.1,21.5,nan,15.29,14,1.46,nan,nan,4.45,8,1.68,6.63,14.79,4.63,-5.2,11.6,nan,nan,-0.36,0.91,4.08,nan,-3.96,nan,nan,nan,nan
